PaymentID,ApplicationID,ApplicationDate,TuitionPay,AccommodationPay,LivingExpensePay,ServiceFee,PaymentMethod
61855,131934,10/29/2023 0:00,15000,400,1000,1000,Cash
61856,263283,7/25/2025 0:00,1600,1500,2200,1000,Credit Card
61857,131941,9/16/2025 0:00,0,0,0,1000,Bank Transfer
61858,131946,4/10/2025 0:00,26000,400,1000,1000,Cash
61859,263289,9/10/2025 0:00,10000,0,1600,500,Cash
61860,263290,4/20/2025 0:00,10000,2250,1500,1000,Bank Transfer
61861,263293,12/28/2024 0:00,5000,900,1000,1000,Cash
61862,263296,3/14/2025 0:00,13500,7500,1000,1000,Credit Card
61863,131956,6/28/2025 0:00,0,154,1500,1000,Credit Card
61864,131965,1/11/2025 0:00,0,900,1500,1000,Bank Transfer
61865,131966,6/11/2025 0:00,0,450,1000,1000,Bank Transfer
61866,131969,8/14/2025 0:00,16000,10000,1000,500,Credit Card
61867,263315,12/14/2023 0:00,1000,5000,1500,500,Credit Card
61868,131977,1/11/2025 0:00,0,0,1000,1000,Bank Transfer
61869,131979,12/9/2023 0:00,9600,4500,1000,1000,Cash
61870,263319,5/28/2025 0:00,7000,4800,1500,1000,Bank Transfer
61871,263324,2/7/2025 0:00,0,2000,2300,1000,Cash
61872,131986,2/26/2025 0:00,27200,600,2000,500,Cash
61873,131989,3/17/2025 0:00,0,2250,2000,500,Credit Card
61874,131990,5/6/2025 0:00,0,0,1000,500,Bank Transfer
61875,263331,5/18/2024 0:00,10000,1000,1500,1000,Cash
61876,131992,2/26/2024 0:00,0,0,0,1000,Cash
61877,263333,3/12/2025 0:00,0,0,0,500,Bank Transfer
61878,131995,9/12/2025 0:00,0,4900,1000,1000,Cash
61879,263336,8/16/2024 0:00,15000,900,1000,500,Cash
61880,131997,8/22/2023 0:00,30000,400,1000,500,Bank Transfer
61881,132000,7/13/2025 0:00,19500,3000,1000,1000,Bank Transfer
61882,263341,10/4/2024 0:00,8200,1000,1500,500,Credit Card
61883,132003,5/10/2025 0:00,0,5400,1500,500,Bank Transfer
61884,132006,5/1/2025 0:00,0,0,0,500,Credit Card
61885,132009,6/10/2025 0:00,0,2250,2000,500,Credit Card
61886,132011,4/29/2024 0:00,9000,900,1000,500,Bank Transfer
61887,132012,7/18/2025 0:00,35700,1500,2200,1000,Cash
61888,132013,5/20/2025 0:00,0,750,1500,500,Cash
61889,132020,7/10/2024 0:00,13000,4500,1000,1000,Credit Card
61890,132021,7/2/2024 0:00,20800,600,2000,500,Credit Card
61891,132023,10/25/2023 0:00,10950,3000,1500,1000,Bank Transfer
61892,263362,11/1/2024 0:00,1600,1500,2200,1000,Bank Transfer
61893,132026,2/25/2024 0:00,0,0,1000,500,Bank Transfer
61894,132027,1/4/2025 0:00,11000,400,1000,1000,Bank Transfer
61895,132030,7/2/2025 0:00,0,0,0,1000,Cash
61896,263371,8/10/2024 0:00,0,0,1000,500,Cash
61897,263372,1/25/2025 0:00,0,1020,0,500,Cash
61898,263373,11/23/2024 0:00,0,0,0,1000,Cash
61899,132036,6/30/2025 0:00,16000,900,1000,500,Cash
61900,263374,2/4/2024 0:00,0,4000,2000,500,Credit Card
61901,132039,6/2/2025 0:00,0,0,1000,1000,Cash
61902,263379,3/15/2025 0:00,0,1020,0,500,Credit Card
61903,132043,7/25/2024 0:00,0,0,0,1000,Bank Transfer
61904,132045,2/14/2025 0:00,0,6600,1500,500,Bank Transfer
61905,132046,12/2/2024 0:00,0,5000,2050,1000,Bank Transfer
61906,263384,1/24/2025 0:00,10950,3000,1500,500,Credit Card
61907,132049,2/17/2025 0:00,0,1000,1500,500,Credit Card
61908,263388,7/13/2025 0:00,0,400,2000,500,Bank Transfer
61909,132051,2/5/2025 0:00,60000,3600,2780,1000,Cash
61910,132054,1/3/2025 0:00,0,1200,900,1000,Bank Transfer
61911,263396,5/19/2024 0:00,0,1500,1000,500,Bank Transfer
61912,132060,3/31/2025 0:00,0,5000,1000,500,Credit Card
61913,263398,6/8/2024 0:00,10250,1500,1500,1000,Credit Card
61914,132064,5/2/2025 0:00,0,400,1000,500,Credit Card
61915,263401,9/17/2025 0:00,1000,154,1500,1000,Credit Card
61916,132065,6/7/2025 0:00,15000,2000,1850,500,Credit Card
61917,263402,2/21/2025 0:00,12000,900,1000,1000,Bank Transfer
61918,132066,7/27/2025 0:00,0,0,0,500,Cash
61919,263405,10/26/2024 0:00,0,0,0,1000,Credit Card
61920,132071,10/14/2024 0:00,0,0,0,1000,Credit Card
61921,132073,7/6/2024 0:00,13000,4900,1000,500,Bank Transfer
61922,263415,4/29/2025 0:00,5000,900,1000,1000,Bank Transfer
61923,263417,9/26/2024 0:00,0,0,0,1000,Cash
61924,132084,1/31/2025 0:00,11000,400,1000,500,Bank Transfer
61925,263420,3/19/2025 0:00,0,0,0,1000,Credit Card
61926,132086,5/18/2025 0:00,20000,6000,1000,500,Bank Transfer
61927,263421,7/29/2024 0:00,22000,0,2000,500,Cash
61928,132092,12/23/2024 0:00,0,1500,0,500,Cash
61929,132098,1/15/2025 0:00,0,0,0,1000,Credit Card
61930,263434,10/6/2023 0:00,24500,1000,1500,1000,Cash
61931,132101,2/20/2024 0:00,0,1200,1000,1000,Bank Transfer
61932,263435,7/23/2023 0:00,0,4900,1000,1000,Bank Transfer
61933,132107,1/2/2024 0:00,11000,430,700,500,Cash
61934,263445,8/2/2025 0:00,23000,625,1000,500,Bank Transfer
61935,263446,6/27/2024 0:00,0,0,1000,500,Cash
61936,132120,2/21/2024 0:00,0,0,0,1000,Cash
61937,263452,7/30/2025 0:00,0,400,1500,500,Credit Card
61938,132126,1/19/2025 0:00,16000,900,1000,1000,Bank Transfer
61939,263457,9/7/2024 0:00,29000,6600,2000,1000,Bank Transfer
61940,132131,2/2/2025 0:00,0,1020,0,1000,Credit Card
61941,263462,12/30/2024 0:00,0,900,1000,1000,Credit Card
61942,132133,12/11/2024 0:00,0,600,0,1000,Bank Transfer
61943,132134,8/22/2025 0:00,0,1020,0,1000,Credit Card
61944,132135,6/11/2024 0:00,15000,400,1000,500,Bank Transfer
61945,263465,9/16/2025 0:00,0,1,1,500,Bank Transfer
61946,132136,4/23/2025 0:00,0,0,0,1000,Credit Card
61947,263468,2/1/2025 0:00,0,0,0,500,Bank Transfer
61948,132142,2/8/2024 0:00,26000,400,1000,1000,Credit Card
61949,132143,3/27/2024 0:00,30000,400,1000,500,Cash
61950,263471,8/14/2025 0:00,110000,11000,1500,500,Cash
61951,132144,1/10/2025 0:00,0,1800,1500,500,Bank Transfer
61952,263477,12/29/2024 0:00,0,0,1500,500,Bank Transfer
61953,263484,5/22/2025 0:00,0,1020,0,1000,Credit Card
61954,132159,4/25/2024 0:00,0,600,2450,1000,Credit Card
61955,263486,5/2/2024 0:00,29000,6600,1500,1000,Bank Transfer
61956,132160,1/27/2025 0:00,3000,1100,1000,500,Bank Transfer
61957,263488,8/5/2024 0:00,0,750,1500,1000,Bank Transfer
61958,132164,7/18/2024 0:00,0,0,0,500,Credit Card
61959,263492,2/22/2024 0:00,30000,400,1000,1000,Cash
61960,263493,2/16/2025 0:00,0,2250,2000,1000,Cash
61961,263494,1/6/2025 0:00,0,0,1000,1000,Cash
61962,263497,7/28/2024 0:00,0,1600,1000,500,Bank Transfer
61963,263498,9/27/2024 0:00,0,3000,1000,1000,Credit Card
61964,263501,5/2/2024 0:00,6000,4900,1000,500,Bank Transfer
61965,263506,1/30/2024 0:00,0,0,0,500,Cash
61966,263508,4/8/2024 0:00,0,1500,0,1000,Bank Transfer
61967,132183,11/1/2022 0:00,0,0,0,1000,Bank Transfer
61968,263509,11/14/2023 0:00,0,0,0,1000,Credit Card
61969,132184,9/9/2025 0:00,0,2000,2300,500,Bank Transfer
61970,132186,7/13/2024 0:00,13500,1600,1000,500,Cash
61971,132189,8/5/2025 0:00,0,0,1600,1000,Cash
61972,263520,3/15/2025 0:00,0,5400,1000,500,Bank Transfer
61973,132197,9/9/2024 0:00,3000,1000,1500,500,Credit Card
61974,132199,4/30/2025 0:00,0,2000,2300,1000,Credit Card
61975,132201,8/14/2024 0:00,0,4000,2000,500,Credit Card
61976,263526,6/7/2025 0:00,6000,3000,1600,500,Credit Card
61977,263529,6/2/2025 0:00,0,0,0,500,Cash
61978,132205,5/1/2025 0:00,0,0,1000,500,Credit Card
61979,132207,5/1/2024 0:00,13500,0,1000,500,Bank Transfer
61980,263533,9/5/2025 0:00,12000,4500,1000,1000,Cash
61981,132209,9/26/2024 0:00,13000,4900,1000,500,Cash
61982,263541,1/19/2024 0:00,0,3000,1500,1000,Credit Card
61983,132219,8/19/2024 0:00,0,0,0,500,Bank Transfer
61984,263548,12/31/2024 0:00,0,48,1500,500,Bank Transfer
61985,263553,5/9/2024 0:00,1000,6600,2000,1000,Bank Transfer
61986,263554,8/11/2025 0:00,0,0,2000,1000,Bank Transfer
61987,132230,10/26/2024 0:00,0,0,0,500,Bank Transfer
61988,132232,9/30/2025 0:00,93334,48,1500,1000,Cash
61989,132234,12/3/2024 0:00,15000,2000,1850,1000,Credit Card
61990,132235,5/3/2025 0:00,0,700,1500,1000,Credit Card
61991,263560,1/26/2024 0:00,0,4000,1500,1000,Credit Card
61992,132236,2/8/2025 0:00,1000,6600,2000,1000,Credit Card
61993,263562,6/14/2024 0:00,0,0,0,500,Cash
61994,263563,5/22/2024 0:00,10250,1500,1500,1000,Bank Transfer
61995,132242,7/31/2024 0:00,12500,1500,1500,1000,Cash
61996,263567,6/16/2025 0:00,0,4500,1000,1000,Cash
61997,263569,11/17/2024 0:00,0,900,1000,500,Bank Transfer
61998,263571,3/4/2025 0:00,0,800,1000,500,Credit Card
61999,263572,10/29/2024 0:00,3000,1000,1500,500,Credit Card
62000,263577,7/9/2024 0:00,0,0,1500,1000,Credit Card
62001,132254,4/21/2024 0:00,27200,600,2000,1000,Bank Transfer
62002,263578,5/2/2024 0:00,0,1600,0,1000,Cash
62003,132256,1/13/2025 0:00,0,4900,1000,1000,Credit Card
62004,263582,8/10/2025 0:00,12000,0,1000,500,Bank Transfer
62005,263583,5/20/2024 0:00,11500,1500,1500,500,Credit Card
62006,263585,1/26/2025 0:00,10250,1500,1500,500,Cash
62007,132264,9/24/2024 0:00,0,5300,1500,500,Bank Transfer
62008,132265,8/15/2024 0:00,0,0,0,1000,Cash
62009,263597,3/26/2024 0:00,11500,1500,1500,1000,Bank Transfer
62010,263598,9/22/2025 0:00,0,0,1500,500,Credit Card
62011,263600,4/1/2024 0:00,8400,2400,900,1000,Credit Card
62012,132279,10/12/2024 0:00,11000,400,1000,1000,Bank Transfer
62013,132281,9/12/2025 0:00,16000,900,1000,500,Cash
62014,263603,6/19/2025 0:00,0,10800,2500,500,Cash
62015,132287,3/19/2024 0:00,0,0,0,1000,Bank Transfer
62016,263609,12/29/2024 0:00,0,1200,1000,500,Credit Card
62017,132290,1/5/2025 0:00,0,60,0,1000,Credit Card
62018,132292,12/9/2024 0:00,0,1000,1000,500,Bank Transfer
62019,132294,3/3/2025 0:00,0,1020,0,500,Cash
62020,132295,8/13/2025 0:00,0,0,0,500,Bank Transfer
62021,263616,7/22/2025 0:00,21500,450,1500,1000,Cash
62022,132296,9/1/2025 0:00,0,20000,1000,1000,Credit Card
62023,263618,12/5/2023 0:00,13000,1000,1000,500,Cash
62024,132303,12/29/2024 0:00,0,400,2000,1000,Bank Transfer
62025,263623,2/9/2025 0:00,0,0,0,500,Bank Transfer
62026,132304,4/23/2025 0:00,0,0,0,1000,Cash
62027,263625,10/2/2023 0:00,0,1,1,500,Bank Transfer
62028,132306,2/6/2024 0:00,0,600,2000,500,Bank Transfer
62029,132310,10/16/2023 0:00,0,0,0,1000,Cash
62030,132314,4/27/2025 0:00,13500,7500,1000,1000,Bank Transfer
62031,132315,2/26/2025 0:00,0,154,1500,500,Credit Card
62032,263635,7/13/2025 0:00,5000,400,1000,1000,Credit Card
62033,132316,1/2/2025 0:00,40000,36000,2400,500,Bank Transfer
62034,132317,1/16/2025 0:00,0,2500,1500,1000,Bank Transfer
62035,263642,6/23/2025 0:00,15000,0,2000,500,Bank Transfer
62036,132326,2/11/2025 0:00,6000,1400,1000,1000,Cash
62037,132328,11/8/2024 0:00,30000,400,1000,500,Bank Transfer
62038,132329,5/22/2025 0:00,15000,15000,2000,1000,Cash
62039,263648,11/19/2024 0:00,0,4500,1000,1000,Credit Card
62040,132333,10/23/2024 0:00,0,1500,1850,1000,Bank Transfer
62041,263652,1/24/2025 0:00,30000,800,1000,500,Credit Card
62042,263657,7/13/2024 0:00,0,1020,0,1000,Credit Card
62043,132343,5/12/2025 0:00,12500,1500,1500,1000,Cash
62044,132349,8/8/2025 0:00,12000,4500,1000,500,Credit Card
62045,263666,8/1/2025 0:00,0,0,1500,1000,Credit Card
62046,263668,11/24/2024 0:00,0,1000,0,1000,Cash
62047,132354,3/13/2024 0:00,12000,4500,1000,500,Cash
62048,132366,3/1/2025 0:00,0,0,1000,1000,Cash
62049,263681,8/16/2024 0:00,0,750,1500,500,Cash
62050,132370,9/18/2024 0:00,13000,4900,1000,500,Bank Transfer
62051,263682,9/10/2024 0:00,0,1500,0,500,Cash
62052,132372,11/10/2024 0:00,0,1000,1000,500,Bank Transfer
62053,132374,11/2/2024 0:00,0,0,0,1000,Cash
62054,263689,3/10/2024 0:00,0,8000,1500,500,Bank Transfer
62055,263691,5/23/2025 0:00,14000,4000,1000,1000,Bank Transfer
62056,263692,6/28/2024 0:00,12500,1500,1500,1000,Credit Card
62057,263694,1/9/2025 0:00,0,15000,2000,1000,Cash
62058,132385,5/18/2024 0:00,0,0,0,1000,Credit Card
62059,263695,1/28/2025 0:00,0,2250,2000,1000,Credit Card
62060,132386,12/23/2023 0:00,30000,400,1000,1000,Bank Transfer
62061,263696,6/29/2025 0:00,7000,1750,1000,1000,Cash
62062,132389,2/1/2025 0:00,0,0,0,500,Credit Card
62063,132391,12/8/2024 0:00,29000,6600,2000,1000,Bank Transfer
62064,132392,7/15/2025 0:00,0,1020,0,500,Cash
62065,263703,7/29/2025 0:00,0,450,1500,1000,Cash
62066,263704,2/18/2025 0:00,0,0,0,1000,Credit Card
62067,132396,7/10/2025 0:00,0,600,2100,1000,Bank Transfer
62068,263706,7/26/2025 0:00,0,0,0,1000,Cash
62069,132397,4/9/2025 0:00,6000,1400,1000,1000,Cash
62070,132403,11/12/2024 0:00,0,1020,0,1000,Cash
62071,263715,8/6/2025 0:00,0,0,0,1000,Cash
62072,132411,6/15/2025 0:00,6000,1400,1000,500,Credit Card
62073,132412,9/30/2024 0:00,0,0,0,1000,Credit Card
62074,263721,7/19/2025 0:00,1600,1500,2200,1000,Bank Transfer
62075,263722,1/23/2025 0:00,26000,400,1000,500,Bank Transfer
62076,263723,8/31/2025 0:00,13000,3500,1000,500,Credit Card
62077,132415,4/4/2024 0:00,0,400,1500,1000,Credit Card
62078,263724,12/12/2023 0:00,0,2000,2300,500,Cash
62079,263725,7/24/2025 0:00,0,3500,1500,500,Bank Transfer
62080,132417,4/16/2025 0:00,0,750,1500,500,Credit Card
62081,263729,9/15/2024 0:00,0,0,1500,500,Credit Card
62082,263733,3/18/2024 0:00,0,3500,1000,1000,Bank Transfer
62083,132425,4/21/2025 0:00,0,0,0,500,Bank Transfer
62084,263734,6/18/2025 0:00,16000,1000,1500,1000,Cash
62085,132429,3/3/2025 0:00,0,0,0,1000,Bank Transfer
62086,132433,4/14/2024 0:00,12000,0,1000,500,Cash
62087,132437,12/8/2023 0:00,0,0,0,1000,Bank Transfer
62088,132439,7/7/2025 0:00,0,1,1,1000,Bank Transfer
62089,132442,5/2/2025 0:00,6000,4900,1000,1000,Bank Transfer
62090,132443,6/23/2024 0:00,0,11200,0,1000,Cash
62091,263752,9/15/2024 0:00,5000,900,1000,1000,Cash
62092,132445,8/27/2025 0:00,3000,6600,2000,500,Bank Transfer
62093,132446,1/19/2023 0:00,0,0,1000,500,Credit Card
62094,132450,12/29/2024 0:00,10250,1500,1500,500,Credit Card
62095,263760,4/28/2025 0:00,24000,11200,2000,1000,Cash
62096,132456,2/21/2025 0:00,0,1020,0,1000,Cash
62097,263765,1/25/2025 0:00,0,1000,0,1000,Cash
62098,132460,6/4/2024 0:00,0,4500,1000,500,Credit Card
62099,263770,3/2/2025 0:00,13000,4900,1000,1000,Bank Transfer
62100,132469,3/16/2025 0:00,0,0,1000,500,Credit Card
62101,263775,7/28/2025 0:00,5000,1750,1000,500,Credit Card
62102,263778,8/17/2025 0:00,0,0,1600,500,Credit Card
62103,263779,3/30/2024 0:00,0,1020,0,500,Credit Card
62104,132474,2/19/2025 0:00,0,0,500,500,Bank Transfer
62105,263781,8/20/2024 0:00,0,13000,1000,1000,Cash
62106,263782,4/13/2025 0:00,0,0,0,500,Cash
62107,132477,3/11/2025 0:00,12000,350,1000,500,Bank Transfer
62108,263784,2/17/2023 0:00,0,4800,1500,500,Bank Transfer
62109,263785,5/5/2025 0:00,0,0,0,1000,Bank Transfer
62110,132482,1/2/2024 0:00,8000,0,1500,1000,Credit Card
62111,263790,8/5/2024 0:00,0,0,0,1000,Bank Transfer
62112,132485,8/24/2024 0:00,13200,4900,1000,500,Credit Card
62113,263791,5/6/2024 0:00,0,0,0,1000,Bank Transfer
62114,132486,2/19/2025 0:00,30000,400,1000,500,Cash
62115,132499,12/11/2024 0:00,7000,1750,1000,500,Bank Transfer
62116,132502,6/30/2024 0:00,19500,3000,1000,500,Credit Card
62117,263812,6/3/2024 0:00,10250,1500,1500,500,Cash
62118,263814,8/30/2025 0:00,0,1000,0,500,Credit Card
62119,263816,3/15/2024 0:00,6000,450,1000,500,Credit Card
62120,132513,3/15/2025 0:00,0,1200,1000,500,Bank Transfer
62121,263818,3/11/2025 0:00,0,0,0,500,Cash
62122,132515,9/2/2025 0:00,0,800,1000,500,Bank Transfer
62123,263824,8/22/2025 0:00,0,1000,0,500,Bank Transfer
62124,132523,11/2/2024 0:00,19500,3000,1000,1000,Cash
62125,263825,9/30/2025 0:00,29000,6600,2000,1000,Bank Transfer
62126,132524,2/27/2025 0:00,0,0,0,500,Credit Card
62127,263826,5/6/2025 0:00,0,0,2000,1000,Cash
62128,132525,3/1/2025 0:00,10000,1000,1500,1000,Bank Transfer
62129,263827,6/6/2025 0:00,0,0,0,1000,Credit Card
62130,132528,11/26/2024 0:00,16000,10000,1000,1000,Credit Card
62131,132542,9/26/2024 0:00,10000,1000,1500,500,Cash
62132,263843,12/11/2024 0:00,0,0,0,1000,Bank Transfer
62133,132544,3/7/2025 0:00,11000,400,1000,500,Credit Card
62134,132546,11/27/2024 0:00,0,2250,2000,1000,Bank Transfer
62135,263846,4/15/2024 0:00,0,0,2000,500,Bank Transfer
62136,132552,5/1/2025 0:00,0,0,0,500,Cash
62137,263852,9/3/2025 0:00,0,0,0,1000,Bank Transfer
62138,263853,7/29/2024 0:00,0,0,0,500,Credit Card
62139,263854,9/12/2024 0:00,11000,860,700,500,Bank Transfer
62140,132558,7/2/2025 0:00,0,0,0,500,Credit Card
62141,132559,4/26/2025 0:00,10250,1500,1500,1000,Credit Card
62142,132560,9/30/2025 0:00,0,0,0,500,Cash
62143,263858,8/19/2025 0:00,13000,4500,1000,500,Credit Card
62144,263859,10/24/2024 0:00,3000,6600,2000,500,Bank Transfer
62145,132562,7/6/2024 0:00,0,0,1850,500,Credit Card
62146,132563,12/24/2024 0:00,11000,860,1500,500,Credit Card
62147,132568,8/13/2025 0:00,0,0,1850,1000,Bank Transfer
62148,132572,6/19/2025 0:00,0,0,1000,1000,Cash
62149,132573,12/28/2024 0:00,0,2250,2000,500,Credit Card
62150,132578,11/16/2022 0:00,11000,400,1000,1000,Cash
62151,263877,8/22/2025 0:00,0,0,0,500,Cash
62152,132586,6/7/2025 0:00,0,0,0,1000,Cash
62153,132588,6/5/2025 0:00,0,0,1500,500,Bank Transfer
62154,263884,11/9/2024 0:00,0,0,1600,500,Credit Card
62155,263886,3/21/2025 0:00,12500,1500,1500,1000,Cash
62156,263887,6/2/2024 0:00,11000,400,1000,500,Bank Transfer
62157,263889,5/20/2024 0:00,0,0,0,1000,Bank Transfer
62158,263891,8/3/2025 0:00,0,1200,900,500,Bank Transfer
62159,132599,1/28/2025 0:00,0,900,1000,1000,Credit Card
62160,263894,9/28/2024 0:00,3000,1000,1500,1000,Cash
62161,263897,5/7/2024 0:00,0,0,1500,500,Cash
62162,263900,4/13/2025 0:00,1000,6600,2000,500,Cash
62163,263902,7/22/2024 0:00,1000,154,1500,500,Cash
62164,263904,8/10/2025 0:00,6000,1800,1000,1000,Cash
62165,132612,10/6/2024 0:00,0,1,1,500,Cash
62166,132613,9/20/2024 0:00,0,1000,1000,500,Bank Transfer
62167,263907,3/26/2025 0:00,0,3500,1500,500,Bank Transfer
62168,263910,12/13/2024 0:00,13000,3500,1000,1000,Bank Transfer
62169,132620,8/24/2025 0:00,0,1000,1000,1000,Credit Card
62170,263920,4/2/2025 0:00,0,0,0,500,Cash
62171,132628,6/25/2025 0:00,0,2250,2000,1000,Cash
62172,132629,7/16/2024 0:00,0,1000,0,1000,Credit Card
62173,132633,4/3/2024 0:00,0,0,1000,500,Credit Card
62174,132634,4/27/2025 0:00,0,1000,1500,500,Cash
62175,132636,2/1/2025 0:00,0,0,0,1000,Credit Card
62176,263931,8/27/2024 0:00,0,0,1000,1000,Credit Card
62177,263935,3/12/2023 0:00,0,7500,1000,500,Cash
62178,132645,8/17/2025 0:00,0,1000,1000,500,Credit Card
62179,263937,2/22/2025 0:00,0,300,700,1000,Cash
62180,132646,12/30/2024 0:00,0,0,0,1000,Cash
62181,263938,9/14/2024 0:00,0,7500,1000,500,Bank Transfer
62182,263942,6/20/2025 0:00,10250,1500,1500,1000,Credit Card
62183,263946,5/30/2025 0:00,6000,1800,1000,500,Cash
62184,263947,2/27/2025 0:00,0,0,0,1000,Cash
62185,263948,11/29/2024 0:00,0,400,0,1000,Bank Transfer
62186,263949,11/20/2023 0:00,13000,4500,1000,500,Cash
62187,263950,6/3/2025 0:00,0,0,0,500,Cash
62188,132659,1/21/2024 0:00,0,0,0,1000,Credit Card
62189,132660,6/12/2025 0:00,0,0,0,1000,Cash
62190,263952,10/16/2023 0:00,0,1500,0,500,Bank Transfer
62191,132661,4/13/2024 0:00,0,0,1000,1000,Credit Card
62192,263954,8/4/2024 0:00,24500,1000,1500,500,Bank Transfer
62193,263956,3/26/2024 0:00,0,900,1000,500,Credit Card
62194,263957,5/28/2025 0:00,0,1000,0,500,Cash
62195,263961,4/6/2025 0:00,0,0,0,1000,Bank Transfer
62196,132674,8/2/2025 0:00,12600,5000,1000,500,Credit Card
62197,263969,4/5/2025 0:00,0,0,0,1000,Credit Card
62198,132683,6/19/2024 0:00,0,60,0,500,Bank Transfer
62199,263973,6/25/2024 0:00,0,0,1500,1000,Cash
62200,132685,4/20/2025 0:00,0,400,0,500,Credit Card
62201,132687,2/20/2024 0:00,0,1500,1500,1000,Credit Card
62202,132689,8/10/2025 0:00,7000,4800,1500,1000,Bank Transfer
62203,263980,12/18/2023 0:00,3000,6600,1500,500,Bank Transfer
62204,263984,8/7/2024 0:00,6000,450,1000,1000,Cash
62205,132703,1/21/2025 0:00,0,600,1500,500,Cash
62206,132704,9/3/2024 0:00,0,0,1000,500,Bank Transfer
62207,132708,9/14/2025 0:00,0,0,0,1000,Credit Card
62208,263996,7/30/2025 0:00,0,660,2100,1000,Bank Transfer
62209,264001,3/18/2025 0:00,29000,6600,2000,1000,Cash
62210,264003,5/26/2025 0:00,15000,10800,500,1000,Credit Card
62211,132717,7/2/2024 0:00,6000,1400,1000,1000,Credit Card
62212,264006,8/27/2024 0:00,3000,6600,1500,500,Cash
62213,264008,7/10/2024 0:00,0,0,0,1000,Bank Transfer
62214,132723,5/7/2025 0:00,13000,3500,1000,500,Credit Card
62215,264012,5/23/2025 0:00,15000,2000,1850,500,Bank Transfer
62216,132725,5/27/2025 0:00,12000,750,1000,500,Bank Transfer
62217,264014,7/21/2024 0:00,1600,1500,2200,500,Credit Card
62218,132727,5/17/2024 0:00,0,900,1500,500,Cash
62219,132728,6/13/2025 0:00,26000,400,1000,1000,Credit Card
62220,132729,4/16/2024 0:00,0,900,1000,1000,Credit Card
62221,264017,4/16/2025 0:00,3000,250,1000,200,Credit Card
62222,264018,7/22/2025 0:00,0,0,0,500,Credit Card
62223,264019,4/19/2025 0:00,0,2000,1850,1000,Credit Card
62224,132733,11/27/2023 0:00,0,0,0,500,Bank Transfer
62225,264022,2/7/2025 0:00,6000,4900,1000,1000,Credit Card
62226,132735,5/24/2024 0:00,0,0,0,500,Bank Transfer
62227,132738,4/6/2024 0:00,0,60,0,1000,Bank Transfer
62228,264026,12/11/2024 0:00,17475,1500,2200,1000,Credit Card
62229,264027,2/18/2024 0:00,0,900,1000,500,Bank Transfer
62230,132740,3/11/2025 0:00,0,1000,1000,1000,Credit Card
62231,264036,9/15/2024 0:00,0,0,1500,1000,Cash
62232,132750,10/24/2024 0:00,15000,2000,1850,500,Bank Transfer
62233,132755,8/13/2024 0:00,0,2250,2000,500,Cash
62234,264043,3/16/2025 0:00,0,0,1500,1000,Bank Transfer
62235,132761,8/20/2025 0:00,0,0,0,500,Cash
62236,132763,7/22/2025 0:00,0,250,1000,1000,Credit Card
62237,264052,8/21/2025 0:00,0,5400,1000,500,Credit Card
62238,132768,7/7/2025 0:00,0,400,0,1000,Cash
62239,132769,11/26/2023 0:00,10000,750,1000,1000,Bank Transfer
62240,132772,11/19/2024 0:00,10000,500,1000,500,Cash
62241,132777,9/30/2025 0:00,0,400,1000,1000,Cash
62242,264065,9/2/2025 0:00,0,0,0,1000,Cash
62243,132779,5/14/2025 0:00,0,800,1000,500,Credit Card
62244,132781,9/18/2025 0:00,0,154,1500,1000,Cash
62245,264069,6/2/2025 0:00,9000,350,1000,500,Bank Transfer
62246,132783,12/23/2024 0:00,7500,4000,1500,1000,Credit Card
62247,132784,1/23/2025 0:00,25000,6000,1500,1000,Bank Transfer
62248,132786,10/23/2024 0:00,13000,4500,1000,1000,Credit Card
